"SOAcondition","acc","accuracy","average_response_time","avg_rt","background","bidi","canvas_backend","clock_backend","color_backend","compensation","coordinates","correct","correct_instruction1","count_block1_sequence","count_block2_sequence","count_block_1","count_block_2","count_breakScreen","count_experiment","count_finish","count_instruction1","count_instruction2","count_keyboard_script","count_logger","count_practiceBlock","count_practice_sequence","count_setup_script","custom_cursor","datetime","description","disable_garbage_collection","experiment_file","experiment_path","font_bold","font_family","font_italic","font_size","font_underline","foreground","form_clicks","fullscreen","height","keyboard_backend","live_row","live_row_practiceBlock","logfile","mouse_backend","opensesame_codename","opensesame_version","operation","repeat_cycle","response","response_breakScreen","response_finish","response_instruction1","response_instruction2","response_time","response_time_breakScreen","response_time_finish","response_time_instruction1","response_time_instruction2","round_decimals","rt","sampler_backend","size","sound_buf_size","sound_channels","sound_freq","sound_sample_size","start","stimulus","subject_nr","subject_parity","synth_backend","time_block1_sequence","time_block2_sequence","time_block_1","time_block_2","time_breakScreen","time_experiment","time_finish","time_instruction1","time_instruction2","time_keyboard_script","time_logger","time_practiceBlock","time_practice_sequence","time_setup_script","title","total_correct","total_response_time","total_responses","transparent_variables","truth","uniform_coordinates","width"
"neutral","undefined","1","undefined","undefined","white","no","legacy","legacy","legacy","0","relative","undefined","undefined","NA","NA","0","0","0","0","0","0","0","10","10","0","10","0","no","04/08/19 09:42:56","A simple template for the mouse-tracking paradigm","yes","Experiment-TF.osexp","C:\Users\Kristen\Documents\opPreviewExperiment-master\procedure","no","mono","no","24","no","black","no","yes","1050","legacy","10","10","C:/Users/Kristen/Documents/opPreviewExperiment-master/procedure/subject-15.csv","legacy","Kafkaesque Koffka","3.2.6","add","0","l","NA","NA","a","NA","28246","NA","NA","28246","NA","2","904","legacy","NA","1024","2","48000","-16","experiment","1_4_add_F.jpg","15","odd","legacy","NA","NA","NA","NA","NA","1999","NA","2013","NA","54387","56271","30260","54387","2000","mousetracking operator preview effect","0","0","0","no","false","no","1680"
"neutral","undefined","1","undefined","undefined","white","no","legacy","legacy","legacy","0","relative","undefined","undefined","NA","NA","0","0","0","0","0","0","0","11","11","0","11","0","no","04/08/19 09:42:56","A simple template for the mouse-tracking paradigm","yes","Experiment-TF.osexp","C:\Users\Kristen\Documents\opPreviewExperiment-master\procedure","no","mono","no","24","no","black","no","yes","1050","legacy","11","11","C:/Users/Kristen/Documents/opPreviewExperiment-master/procedure/subject-15.csv","legacy","Kafkaesque Koffka","3.2.6","mult","0","l","NA","NA","a","NA","28246","NA","NA","28246","NA","2","1133","legacy","NA","1024","2","48000","-16","experiment","0_3_mult_F.jpg","15","odd","legacy","NA","NA","NA","NA","NA","1999","NA","2013","NA","56298","58408","30260","56298","2000","mousetracking operator preview effect","0","0","0","no","false","no","1680"
"neutral","undefined","1","undefined","undefined","white","no","legacy","legacy","legacy","0","relative","undefined","undefined","NA","NA","0","0","0","0","0","0","0","12","12","0","12","0","no","04/08/19 09:42:56","A simple template for the mouse-tracking paradigm","yes","Experiment-TF.osexp","C:\Users\Kristen\Documents\opPreviewExperiment-master\procedure","no","mono","no","24","no","black","no","yes","1050","legacy","12","12","C:/Users/Kristen/Documents/opPreviewExperiment-master/procedure/subject-15.csv","legacy","Kafkaesque Koffka","3.2.6","add","0","a","NA","NA","a","NA","28246","NA","NA","28246","NA","2","1265","legacy","NA","1024","2","48000","-16","experiment","0_3_add_T.jpg","15","odd","legacy","NA","NA","NA","NA","NA","1999","NA","2013","NA","58438","60680","30260","58438","2000","mousetracking operator preview effect","0","0","0","no","true","no","1680"
"neutral","undefined","1","undefined","undefined","white","no","legacy","legacy","legacy","0","relative","undefined","undefined","NA","NA","0","0","0","0","0","0","0","13","13","0","13","0","no","04/08/19 09:42:56","A simple template for the mouse-tracking paradigm","yes","Experiment-TF.osexp","C:\Users\Kristen\Documents\opPreviewExperiment-master\procedure","no","mono","no","24","no","black","no","yes","1050","legacy","13","13","C:/Users/Kristen/Documents/opPreviewExperiment-master/procedure/subject-15.csv","legacy","Kafkaesque Koffka","3.2.6","add","0","l","NA","NA","a","NA","28246","NA","NA","28246","NA","2","1065","legacy","NA","1024","2","48000","-16","experiment","0_3_add_F.jpg","15","odd","legacy","NA","NA","NA","NA","NA","1999","NA","2013","NA","60709","62751","30260","60709","2000","mousetracking operator preview effect","0","0","0","no","false","no","1680"
"negative","undefined","1","undefined","undefined","white","no","legacy","legacy","legacy","0","relative","undefined","undefined","NA","NA","0","0","0","0","0","0","0","14","14","0","14","0","no","04/08/19 09:42:56","A simple template for the mouse-tracking paradigm","yes","Experiment-TF.osexp","C:\Users\Kristen\Documents\opPreviewExperiment-master\procedure","no","mono","no","24","no","black","no","yes","1050","legacy","14","14","C:/Users/Kristen/Documents/opPreviewExperiment-master/procedure/subject-15.csv","legacy","Kafkaesque Koffka","3.2.6","add","0","l","NA","NA","a","NA","28246","NA","NA","28246","NA","2","696","legacy","NA","1024","2","48000","-16","experiment","0_3_add_F.jpg","15","odd","legacy","NA","NA","NA","NA","NA","1999","NA","2013","NA","62782","64623","30260","62781","2000","mousetracking operator preview effect","0","0","0","no","false","no","1680"
"negative","undefined","1","undefined","undefined","white","no","legacy","legacy","legacy","0","relative","undefined","undefined","NA","NA","0","0","0","0","0","0","0","15","15","0","15","0","no","04/08/19 09:42:56","A simple template for the mouse-tracking paradigm","yes","Experiment-TF.osexp","C:\Users\Kristen\Documents\opPreviewExperiment-master\procedure","no","mono","no","24","no","black","no","yes","1050","legacy","15","15","C:/Users/Kristen/Documents/opPreviewExperiment-master/procedure/subject-15.csv","legacy","Kafkaesque Koffka","3.2.6","add","0","a","NA","NA","a","NA","28246","NA","NA","28246","NA","2","1315","legacy","NA","1024","2","48000","-16","experiment","0_3_add_T.jpg","15","odd","legacy","NA","NA","NA","NA","NA","1999","NA","2013","NA","64644","67094","30260","64644","2000","mousetracking operator preview effect","0","0","0","no","true","no","1680"
"neutral","undefined","1","undefined","undefined","white","no","legacy","legacy","legacy","0","relative","undefined","undefined","0","NA","0","0","0","0","0","0","0","16","16","0","15","0","no","04/08/19 09:42:56","A simple template for the mouse-tracking paradigm","yes","Experiment-TF.osexp","C:\Users\Kristen\Documents\opPreviewExperiment-master\procedure","no","mono","no","24","no","black","no","yes","1050","legacy","0","15","C:/Users/Kristen/Documents/opPreviewExperiment-master/procedure/subject-15.csv","legacy","Kafkaesque Koffka","3.2.6","mult","0","a","NA","NA","a","a","5132","NA","NA","28246","5132","2","1566","legacy","small","1024","2","48000","-16","experiment","3_6_mult_true.jpg","15","odd","legacy","72255","NA","72251","NA","NA","1999","NA","2013","67118","72255","74790","30260","64644","2000","mousetracking operator preview effect","0","0","0","no","true","no","1680"
"neutral","undefined","1","undefined","undefined","white","no","legacy","legacy","legacy","0","relative","undefined","undefined","1","NA","0","0","0","0","0","0","0","17","17","0","15","0","no","04/08/19 09:42:56","A simple template for the mouse-tracking paradigm","yes","Experiment-TF.osexp","C:\Users\Kristen\Documents\opPreviewExperiment-master\procedure","no","mono","no","24","no","black","no","yes","1050","legacy","1","15","C:/Users/Kristen/Documents/opPreviewExperiment-master/procedure/subject-15.csv","legacy","Kafkaesque Koffka","3.2.6","add","0","a","NA","NA","a","a","5132","NA","NA","28246","5132","2","2293","legacy","small","1024","2","48000","-16","experiment","5_3_add_true.jpg","15","odd","legacy","74803","NA","72251","NA","NA","1999","NA","2013","67118","74803","78067","30260","64644","2000","mousetracking operator preview effect","0","0","0","no","true","no","1680"
"negative","undefined","1","undefined","undefined","white","no","legacy","legacy","legacy","0","relative","undefined","undefined","2","NA","0","0","0","0","0","0","0","18","18","0","15","0","no","04/08/19 09:42:56","A simple template for the mouse-tracking paradigm","yes","Experiment-TF.osexp","C:\Users\Kristen\Documents\opPreviewExperiment-master\procedure","no","mono","no","24","no","black","no","yes","1050","legacy","2","15","C:/Users/Kristen/Documents/opPreviewExperiment-master/procedure/subject-15.csv","legacy","Kafkaesque Koffka","3.2.6","add","0","a","NA","NA","a","a","5132","NA","NA","28246","5132","2","852","legacy","small","1024","2","48000","-16","experiment","5_3_add_true.jpg","15","odd","legacy","78095","NA","72251","NA","NA","1999","NA","2013","67118","78095","80093","30260","64644","2000","mousetracking operator preview effect","0","0","0","no","true","no","1680"
"negative","undefined","1","undefined","undefined","white","no","legacy","legacy","legacy","0","relative","undefined","undefined","3","NA","0","0","0","0","0","0","0","19","19","0","15","0","no","04/08/19 09:42:56","A simple template for the mouse-tracking paradigm","yes","Experiment-TF.osexp","C:\Users\Kristen\Documents\opPreviewExperiment-master\procedure","no","mono","no","24","no","black","no","yes","1050","legacy","3","15","C:/Users/Kristen/Documents/opPreviewExperiment-master/procedure/subject-15.csv","legacy","Kafkaesque Koffka","3.2.6","add","0","l","NA","NA","a","a","5132","NA","NA","28246","5132","2","1232","legacy","small","1024","2","48000","-16","experiment","2_7_add_FNI.jpg","15","odd","legacy","80125","NA","72251","NA","NA","1999","NA","2013","67118","80125","82485","30260","64644","2000","mousetracking operator preview effect","0","0","0","no","false","no","1680"
"negative","undefined","1","undefined","undefined","white","no","legacy","legacy","legacy","0","relative","undefined","undefined","4","NA","0","0","0","0","0","0","0","20","20","0","15","0","no","04/08/19 09:42:56","A simple template for the mouse-tracking paradigm","yes","Experiment-TF.osexp","C:\Users\Kristen\Documents\opPreviewExperiment-master\procedure","no","mono","no","24","no","black","no","yes","1050","legacy","4","15","C:/Users/Kristen/Documents/opPreviewExperiment-master/procedure/subject-15.csv","legacy","Kafkaesque Koffka","3.2.6","mult","0","a","NA","NA","a","a","5132","NA","NA","28246","5132","2","1206","legacy","large","1024","2","48000","-16","experiment","8_4_mult_true.jpg","15","odd","legacy","82512","NA","72251","NA","NA","1999","NA","2013","67118","82512","84866","30260","64644","2000","mousetracking operator preview effect","0","0","0","no","true","no","1680"
"neutral","undefined","1","undefined","undefined","white","no","legacy","legacy","legacy","0","relative","undefined","undefined","5","NA","0","0","0","0","0","0","0","21","21","0","15","0","no","04/08/19 09:42:56","A simple template for the mouse-tracking paradigm","yes","Experiment-TF.osexp","C:\Users\Kristen\Documents\opPreviewExperiment-master\procedure","no","mono","no","24","no","black","no","yes","1050","legacy","5","15","C:/Users/Kristen/Documents/opPreviewExperiment-master/procedure/subject-15.csv","legacy","Kafkaesque Koffka","3.2.6","add","0","l","NA","NA","a","a","5132","NA","NA","28246","5132","2","1604","legacy","large","1024","2","48000","-16","experiment","9_7_add_FI.jpg","15","odd","legacy","84887","NA","72251","NA","NA","1999","NA","2013","67118","84887","87468","30260","64644","2000","mousetracking operator preview effect","0","0","0","no","false","no","1680"
"negative","undefined","1","undefined","undefined","white","no","legacy","legacy","legacy","0","relative","undefined","undefined","6","NA","0","0","0","0","0","0","0","22","22","0","15","0","no","04/08/19 09:42:56","A simple template for the mouse-tracking paradigm","yes","Experiment-TF.osexp","C:\Users\Kristen\Documents\opPreviewExperiment-master\procedure","no","mono","no","24","no","black","no","yes","1050","legacy","6","15","C:/Users/Kristen/Documents/opPreviewExperiment-master/procedure/subject-15.csv","legacy","Kafkaesque Koffka","3.2.6","mult","0","a","NA","NA","a","a","5132","NA","NA","28246","5132","2","952","legacy","large","1024","2","48000","-16","experiment","4_9_mult_true.jpg","15","odd","legacy","87488","NA","72251","NA","NA","1999","NA","2013","67118","87488","89588","30260","64644","2000","mousetracking operator preview effect","0","0","0","no","true","no","1680"
"negative","undefined","1","undefined","undefined","white","no","legacy","legacy","legacy","0","relative","undefined","undefined","7","NA","0","0","0","0","0","0","0","23","23","0","15","0","no","04/08/19 09:42:56","A simple template for the mouse-tracking paradigm","yes","Experiment-TF.osexp","C:\Users\Kristen\Documents\opPreviewExperiment-master\procedure","no","mono","no","24","no","black","no","yes","1050","legacy","7","15","C:/Users/Kristen/Documents/opPreviewExperiment-master/procedure/subject-15.csv","legacy","Kafkaesque Koffka","3.2.6","add","0","l","NA","NA","a","a","5132","NA","NA","28246","5132","2","1458","legacy","small","1024","2","48000","-16","experiment","8_2_add_FNI.jpg","15","odd","legacy","89631","NA","72251","NA","NA","1999","NA","2013","67118","89631","92242","30260","64644","2000","mousetracking operator preview effect","0","0","0","no","false","no","1680"
"negative","undefined","1","undefined","undefined","white","no","legacy","legacy","legacy","0","relative","undefined","undefined","8","NA","0","0","0","0","0","0","0","24","24","0","15","0","no","04/08/19 09:42:56","A simple template for the mouse-tracking paradigm","yes","Experiment-TF.osexp","C:\Users\Kristen\Documents\opPreviewExperiment-master\procedure","no","mono","no","24","no","black","no","yes","1050","legacy","8","15","C:/Users/Kristen/Documents/opPreviewExperiment-master/procedure/subject-15.csv","legacy","Kafkaesque Koffka","3.2.6","add","0","l","NA","NA","a","a","5132","NA","NA","28246","5132","2","1185","legacy","small","1024","2","48000","-16","experiment","5_3_add_FNI.jpg","15","odd","legacy","92272","NA","72251","NA","NA","1999","NA","2013","67118","92272","94605","30260","64644","2000","mousetracking operator preview effect","0","0","0","no","false","no","1680"
"negative","undefined","1","undefined","undefined","white","no","legacy","legacy","legacy","0","relative","undefined","undefined","9","NA","0","0","0","0","0","0","0","25","25","0","15","0","no","04/08/19 09:42:56","A simple template for the mouse-tracking paradigm","yes","Experiment-TF.osexp","C:\Users\Kristen\Documents\opPreviewExperiment-master\procedure","no","mono","no","24","no","black","no","yes","1050","legacy","9","15","C:/Users/Kristen/Documents/opPreviewExperiment-master/procedure/subject-15.csv","legacy","Kafkaesque Koffka","3.2.6","add","0","a","NA","NA","a","a","5132","NA","NA","28246","5132","2","1806","legacy","large","1024","2","48000","-16","experiment","6_8_add_true.jpg","15","odd","legacy","94620","NA","72251","NA","NA","1999","NA","2013","67118","94620","97575","30260","64644","2000","mousetracking operator preview effect","0","0","0","no","true","no","1680"
"neutral","undefined","1","undefined","undefined","white","no","legacy","legacy","legacy","0","relative","undefined","undefined","10","NA","0","0","0","0","0","0","0","26","26","0","15","0","no","04/08/19 09:42:56","A simple template for the mouse-tracking paradigm","yes","Experiment-TF.osexp","C:\Users\Kristen\Documents\opPreviewExperiment-master\procedure","no","mono","no","24","no","black","no","yes","1050","legacy","10","15","C:/Users/Kristen/Documents/opPreviewExperiment-master/procedure/subject-15.csv","legacy","Kafkaesque Koffka","3.2.6","add","0","l","NA","NA","a","a","5132","NA","NA","28246","5132","2","981","legacy","small","1024","2","48000","-16","experiment","5_3_add_FI.jpg","15","odd","legacy","97606","NA","72251","NA","NA","1999","NA","2013","67118","97606","99562","30260","64644","2000","mousetracking operator preview effect","0","0","0","no","false","no","1680"
"negative","undefined","1","undefined","undefined","white","no","legacy","legacy","legacy","0","relative","undefined","undefined","11","NA","0","0","0","0","0","0","0","27","27","0","15","0","no","04/08/19 09:42:56","A simple template for the mouse-tracking paradigm","yes","Experiment-TF.osexp","C:\Users\Kristen\Documents\opPreviewExperiment-master\procedure","no","mono","no","24","no","black","no","yes","1050","legacy","11","15","C:/Users/Kristen/Documents/opPreviewExperiment-master/procedure/subject-15.csv","legacy","Kafkaesque Koffka","3.2.6","add","0","l","NA","NA","a","a","5132","NA","NA","28246","5132","2","998","legacy","large","1024","2","48000","-16","experiment","6_8_add_FNI.jpg","15","odd","legacy","99575","NA","72251","NA","NA","1999","NA","2013","67118","99575","101715","30260","64644","2000","mousetracking operator preview effect","0","0","0","no","false","no","1680"
"neutral","undefined","1","undefined","undefined","white","no","legacy","legacy","legacy","0","relative","undefined","undefined","12","NA","0","0","0","0","0","0","0","28","28","0","15","0","no","04/08/19 09:42:56","A simple template for the mouse-tracking paradigm","yes","Experiment-TF.osexp","C:\Users\Kristen\Documents\opPreviewExperiment-master\procedure","no","mono","no","24","no","black","no","yes","1050","legacy","12","15","C:/Users/Kristen/Documents/opPreviewExperiment-master/procedure/subject-15.csv","legacy","Kafkaesque Koffka","3.2.6","add","0","a","NA","NA","a","a","5132","NA","NA","28246","5132","2","954","legacy","large","1024","2","48000","-16","experiment","8_4_add_true.jpg","15","odd","legacy","101742","NA","72251","NA","NA","1999","NA","2013","67118","101742","103671","30260","64644","2000","mousetracking operator preview effect","0","0","0","no","true","no","1680"
"negative","undefined","1","undefined","undefined","white","no","legacy","legacy","legacy","0","relative","undefined","undefined","13","NA","0","0","0","0","0","0","0","29","29","0","15","0","no","04/08/19 09:42:56","A simple template for the mouse-tracking paradigm","yes","Experiment-TF.osexp","C:\Users\Kristen\Documents\opPreviewExperiment-master\procedure","no","mono","no","24","no","black","no","yes","1050","legacy","13","15","C:/Users/Kristen/Documents/opPreviewExperiment-master/procedure/subject-15.csv","legacy","Kafkaesque Koffka","3.2.6","mult","0","a","NA","NA","a","a","5132","NA","NA","28246","5132","2","1081","legacy","large","1024","2","48000","-16","experiment","4_9_mult_true.jpg","15","odd","legacy","103697","NA","72251","NA","NA","1999","NA","2013","67118","103698","105929","30260","64644","2000","mousetracking operator preview effect","0","0","0","no","true","no","1680"
"negative","undefined","1","undefined","undefined","white","no","legacy","legacy","legacy","0","relative","undefined","undefined","14","NA","0","0","0","0","0","0","0","30","30","0","15","0","no","04/08/19 09:42:56","A simple template for the mouse-tracking paradigm","yes","Experiment-TF.osexp","C:\Users\Kristen\Documents\opPreviewExperiment-master\procedure","no","mono","no","24","no","black","no","yes","1050","legacy","14","15","C:/Users/Kristen/Documents/opPreviewExperiment-master/procedure/subject-15.csv","legacy","Kafkaesque Koffka","3.2.6","mult","0","a","NA","NA","a","a","5132","NA","NA","28246","5132","2","1009","legacy","small","1024","2","48000","-16","experiment","2_7_mult_true.jpg","15","odd","legacy","105954","NA","72251","NA","NA","1999","NA","2013","67118","105954","108111","30260","64644","2000","mousetracking operator preview effect","0","0","0","no","true","no","1680"
"negative","undefined","0","undefined","undefined","white","no","legacy","legacy","legacy","0","relative","undefined","undefined","15","NA","0","0","0","0","0","0","0","31","31","0","15","0","no","04/08/19 09:42:56","A simple template for the mouse-tracking paradigm","yes","Experiment-TF.osexp","C:\Users\Kristen\Documents\opPreviewExperiment-master\procedure","no","mono","no","24","no","black","no","yes","1050","legacy","15","15","C:/Users/Kristen/Documents/opPreviewExperiment-master/procedure/subject-15.csv","legacy","Kafkaesque Koffka","3.2.6","add","0","l","NA","NA","a","a","5132","NA","NA","28246","5132","2","923","legacy","small","1024","2","48000","-16","experiment","2_7_add_true.jpg","15","odd","legacy","108132","NA","72251","NA","NA","1999","NA","2013","67118","108132","111218","30260","64644","2000","mousetracking operator preview effect","0","0","0","no","true","no","1680"
