"SOAcondition","acc","accuracy","average_response_time","avg_rt","background","bidi","canvas_backend","clock_backend","color_backend","compensation","coordinates","correct","correct_instruction1","count_block1_sequence","count_block2_sequence","count_block_1","count_block_2","count_breakScreen","count_experiment","count_finish","count_instruction1","count_instruction2","count_keyboard_script","count_logger","count_practiceBlock","count_practice_sequence","count_setup_script","custom_cursor","datetime","description","disable_garbage_collection","experiment_file","experiment_path","font_bold","font_family","font_italic","font_size","font_underline","foreground","form_clicks","fullscreen","height","keyboard_backend","live_row","live_row_practiceBlock","logfile","mouse_backend","opensesame_codename","opensesame_version","operation","repeat_cycle","response","response_breakScreen","response_finish","response_instruction1","response_instruction2","response_time","response_time_breakScreen","response_time_finish","response_time_instruction1","response_time_instruction2","round_decimals","rt","sampler_backend","size","sound_buf_size","sound_channels","sound_freq","sound_sample_size","start","stimulus","subject_nr","subject_parity","synth_backend","time_block1_sequence","time_block2_sequence","time_block_1","time_block_2","time_breakScreen","time_experiment","time_finish","time_instruction1","time_instruction2","time_keyboard_script","time_logger","time_practiceBlock","time_practice_sequence","time_setup_script","title","total_correct","total_response_time","total_responses","transparent_variables","truth","uniform_coordinates","width"
"negative","undefined","1","undefined","undefined","white","no","legacy","legacy","legacy","0","relative","undefined","undefined","NA","NA","0","0","0","0","0","0","0","10","10","0","10","0","no","03/08/19 09:41:41","A simple template for the mouse-tracking paradigm","yes","Experiment-TF.osexp","C:\Users\Kristen\Documents\opPreviewExperiment-master\procedure","no","mono","no","24","no","black","no","yes","1050","legacy","10","10","C:/Users/Kristen/Documents/opPreviewExperiment-master/procedure/subject-4.csv","legacy","Kafkaesque Koffka","3.2.6","mult","0","a","NA","NA","l","NA","17162","NA","NA","17162","NA","2","1208","legacy","NA","1024","2","48000","-16","experiment","0_3_mult_T.jpg","4","even","legacy","NA","NA","NA","NA","NA","1856","NA","1869","NA","45408","47712","19032","45408","1858","mousetracking operator preview effect","0","0","0","no","true","no","1680"
"neutral","undefined","1","undefined","undefined","white","no","legacy","legacy","legacy","0","relative","undefined","undefined","NA","NA","0","0","0","0","0","0","0","11","11","0","11","0","no","03/08/19 09:41:41","A simple template for the mouse-tracking paradigm","yes","Experiment-TF.osexp","C:\Users\Kristen\Documents\opPreviewExperiment-master\procedure","no","mono","no","24","no","black","no","yes","1050","legacy","11","11","C:/Users/Kristen/Documents/opPreviewExperiment-master/procedure/subject-4.csv","legacy","Kafkaesque Koffka","3.2.6","mult","0","l","NA","NA","l","NA","17162","NA","NA","17162","NA","2","1085","legacy","NA","1024","2","48000","-16","experiment","0_3_mult_F.jpg","4","even","legacy","NA","NA","NA","NA","NA","1856","NA","1869","NA","47731","49781","19032","47731","1858","mousetracking operator preview effect","0","0","0","no","false","no","1680"
"negative","undefined","1","undefined","undefined","white","no","legacy","legacy","legacy","0","relative","undefined","undefined","NA","NA","0","0","0","0","0","0","0","12","12","0","12","0","no","03/08/19 09:41:41","A simple template for the mouse-tracking paradigm","yes","Experiment-TF.osexp","C:\Users\Kristen\Documents\opPreviewExperiment-master\procedure","no","mono","no","24","no","black","no","yes","1050","legacy","12","12","C:/Users/Kristen/Documents/opPreviewExperiment-master/procedure/subject-4.csv","legacy","Kafkaesque Koffka","3.2.6","add","0","l","NA","NA","l","NA","17162","NA","NA","17162","NA","2","1621","legacy","NA","1024","2","48000","-16","experiment","0_3_add_F.jpg","4","even","legacy","NA","NA","NA","NA","NA","1856","NA","1869","NA","49807","52539","19032","49807","1858","mousetracking operator preview effect","0","0","0","no","false","no","1680"
"neutral","undefined","1","undefined","undefined","white","no","legacy","legacy","legacy","0","relative","undefined","undefined","NA","NA","0","0","0","0","0","0","0","13","13","0","13","0","no","03/08/19 09:41:41","A simple template for the mouse-tracking paradigm","yes","Experiment-TF.osexp","C:\Users\Kristen\Documents\opPreviewExperiment-master\procedure","no","mono","no","24","no","black","no","yes","1050","legacy","13","13","C:/Users/Kristen/Documents/opPreviewExperiment-master/procedure/subject-4.csv","legacy","Kafkaesque Koffka","3.2.6","add","0","a","NA","NA","l","NA","17162","NA","NA","17162","NA","2","971","legacy","NA","1024","2","48000","-16","experiment","1_4_add_T.jpg","4","even","legacy","NA","NA","NA","NA","NA","1856","NA","1869","NA","52565","54502","19032","52565","1858","mousetracking operator preview effect","0","0","0","no","true","no","1680"
"negative","undefined","1","undefined","undefined","white","no","legacy","legacy","legacy","0","relative","undefined","undefined","NA","NA","0","0","0","0","0","0","0","14","14","0","14","0","no","03/08/19 09:41:41","A simple template for the mouse-tracking paradigm","yes","Experiment-TF.osexp","C:\Users\Kristen\Documents\opPreviewExperiment-master\procedure","no","mono","no","24","no","black","no","yes","1050","legacy","14","14","C:/Users/Kristen/Documents/opPreviewExperiment-master/procedure/subject-4.csv","legacy","Kafkaesque Koffka","3.2.6","mult","0","a","NA","NA","l","NA","17162","NA","NA","17162","NA","2","1088","legacy","NA","1024","2","48000","-16","experiment","1_4_mult_T.jpg","4","even","legacy","NA","NA","NA","NA","NA","1856","NA","1869","NA","54522","56746","19032","54522","1858","mousetracking operator preview effect","0","0","0","no","true","no","1680"
"neutral","undefined","1","undefined","undefined","white","no","legacy","legacy","legacy","0","relative","undefined","undefined","NA","NA","0","0","0","0","0","0","0","15","15","0","15","0","no","03/08/19 09:41:41","A simple template for the mouse-tracking paradigm","yes","Experiment-TF.osexp","C:\Users\Kristen\Documents\opPreviewExperiment-master\procedure","no","mono","no","24","no","black","no","yes","1050","legacy","15","15","C:/Users/Kristen/Documents/opPreviewExperiment-master/procedure/subject-4.csv","legacy","Kafkaesque Koffka","3.2.6","mult","0","a","NA","NA","l","NA","17162","NA","NA","17162","NA","2","1018","legacy","NA","1024","2","48000","-16","experiment","0_3_mult_T.jpg","4","even","legacy","NA","NA","NA","NA","NA","1856","NA","1869","NA","56772","58733","19032","56772","1858","mousetracking operator preview effect","0","0","0","no","true","no","1680"
"negative","undefined","1","undefined","undefined","white","no","legacy","legacy","legacy","0","relative","undefined","undefined","0","NA","0","0","0","0","0","0","0","16","16","0","15","0","no","03/08/19 09:41:41","A simple template for the mouse-tracking paradigm","yes","Experiment-TF.osexp","C:\Users\Kristen\Documents\opPreviewExperiment-master\procedure","no","mono","no","24","no","black","no","yes","1050","legacy","0","15","C:/Users/Kristen/Documents/opPreviewExperiment-master/procedure/subject-4.csv","legacy","Kafkaesque Koffka","3.2.6","mult","0","l","NA","NA","l","l","16610","NA","NA","17162","16610","2","1634","legacy","small","1024","2","48000","-16","experiment","5_3_mult_FNI.jpg","4","even","legacy","75372","NA","75368","NA","NA","1856","NA","1869","58757","75372","78121","19032","56772","1858","mousetracking operator preview effect","0","0","0","no","false","no","1680"
"neutral","undefined","1","undefined","undefined","white","no","legacy","legacy","legacy","0","relative","undefined","undefined","1","NA","0","0","0","0","0","0","0","17","17","0","15","0","no","03/08/19 09:41:41","A simple template for the mouse-tracking paradigm","yes","Experiment-TF.osexp","C:\Users\Kristen\Documents\opPreviewExperiment-master\procedure","no","mono","no","24","no","black","no","yes","1050","legacy","1","15","C:/Users/Kristen/Documents/opPreviewExperiment-master/procedure/subject-4.csv","legacy","Kafkaesque Koffka","3.2.6","add","0","a","NA","NA","l","l","16610","NA","NA","17162","16610","2","1286","legacy","small","1024","2","48000","-16","experiment","2_7_add_true.jpg","4","even","legacy","78142","NA","75368","NA","NA","1856","NA","1869","58757","78142","80388","19032","56772","1858","mousetracking operator preview effect","0","0","0","no","true","no","1680"
"neutral","undefined","0","undefined","undefined","white","no","legacy","legacy","legacy","0","relative","undefined","undefined","2","NA","0","0","0","0","0","0","0","18","18","0","15","0","no","03/08/19 09:41:41","A simple template for the mouse-tracking paradigm","yes","Experiment-TF.osexp","C:\Users\Kristen\Documents\opPreviewExperiment-master\procedure","no","mono","no","24","no","black","no","yes","1050","legacy","2","15","C:/Users/Kristen/Documents/opPreviewExperiment-master/procedure/subject-4.csv","legacy","Kafkaesque Koffka","3.2.6","add","0","l","NA","NA","l","l","16610","NA","NA","17162","16610","2","4359","legacy","large","1024","2","48000","-16","experiment","9_7_add_true.jpg","4","even","legacy","80408","NA","75368","NA","NA","1856","NA","1869","58757","80408","86753","19032","56772","1858","mousetracking operator preview effect","0","0","0","no","true","no","1680"
"negative","undefined","1","undefined","undefined","white","no","legacy","legacy","legacy","0","relative","undefined","undefined","3","NA","0","0","0","0","0","0","0","19","19","0","15","0","no","03/08/19 09:41:41","A simple template for the mouse-tracking paradigm","yes","Experiment-TF.osexp","C:\Users\Kristen\Documents\opPreviewExperiment-master\procedure","no","mono","no","24","no","black","no","yes","1050","legacy","3","15","C:/Users/Kristen/Documents/opPreviewExperiment-master/procedure/subject-4.csv","legacy","Kafkaesque Koffka","3.2.6","mult","0","l","NA","NA","l","l","16610","NA","NA","17162","16610","2","1368","legacy","small","1024","2","48000","-16","experiment","5_3_mult_FI.jpg","4","even","legacy","86774","NA","75368","NA","NA","1856","NA","1869","58757","86774","89273","19032","56772","1858","mousetracking operator preview effect","0","0","0","no","false","no","1680"
"negative","undefined","1","undefined","undefined","white","no","legacy","legacy","legacy","0","relative","undefined","undefined","4","NA","0","0","0","0","0","0","0","20","20","0","15","0","no","03/08/19 09:41:41","A simple template for the mouse-tracking paradigm","yes","Experiment-TF.osexp","C:\Users\Kristen\Documents\opPreviewExperiment-master\procedure","no","mono","no","24","no","black","no","yes","1050","legacy","4","15","C:/Users/Kristen/Documents/opPreviewExperiment-master/procedure/subject-4.csv","legacy","Kafkaesque Koffka","3.2.6","add","0","l","NA","NA","l","l","16610","NA","NA","17162","16610","2","1298","legacy","small","1024","2","48000","-16","experiment","2_7_add_FNI.jpg","4","even","legacy","89298","NA","75368","NA","NA","1856","NA","1869","58757","89298","91720","19032","56772","1858","mousetracking operator preview effect","0","0","0","no","false","no","1680"
"negative","undefined","1","undefined","undefined","white","no","legacy","legacy","legacy","0","relative","undefined","undefined","5","NA","0","0","0","0","0","0","0","21","21","0","15","0","no","03/08/19 09:41:41","A simple template for the mouse-tracking paradigm","yes","Experiment-TF.osexp","C:\Users\Kristen\Documents\opPreviewExperiment-master\procedure","no","mono","no","24","no","black","no","yes","1050","legacy","5","15","C:/Users/Kristen/Documents/opPreviewExperiment-master/procedure/subject-4.csv","legacy","Kafkaesque Koffka","3.2.6","add","0","l","NA","NA","l","l","16610","NA","NA","17162","16610","2","1129","legacy","small","1024","2","48000","-16","experiment","3_6_add_FI.jpg","4","even","legacy","91734","NA","75368","NA","NA","1856","NA","1869","58757","91734","93990","19032","56772","1858","mousetracking operator preview effect","0","0","0","no","false","no","1680"
"neutral","undefined","1","undefined","undefined","white","no","legacy","legacy","legacy","0","relative","undefined","undefined","6","NA","0","0","0","0","0","0","0","22","22","0","15","0","no","03/08/19 09:41:41","A simple template for the mouse-tracking paradigm","yes","Experiment-TF.osexp","C:\Users\Kristen\Documents\opPreviewExperiment-master\procedure","no","mono","no","24","no","black","no","yes","1050","legacy","6","15","C:/Users/Kristen/Documents/opPreviewExperiment-master/procedure/subject-4.csv","legacy","Kafkaesque Koffka","3.2.6","mult","0","a","NA","NA","l","l","16610","NA","NA","17162","16610","2","8349","legacy","large","1024","2","48000","-16","experiment","8_4_mult_true.jpg","4","even","legacy","94012","NA","75368","NA","NA","1856","NA","1869","58757","94012","103310","19032","56772","1858","mousetracking operator preview effect","0","0","0","no","true","no","1680"
"neutral","undefined","1","undefined","undefined","white","no","legacy","legacy","legacy","0","relative","undefined","undefined","7","NA","0","0","0","0","0","0","0","23","23","0","15","0","no","03/08/19 09:41:41","A simple template for the mouse-tracking paradigm","yes","Experiment-TF.osexp","C:\Users\Kristen\Documents\opPreviewExperiment-master\procedure","no","mono","no","24","no","black","no","yes","1050","legacy","7","15","C:/Users/Kristen/Documents/opPreviewExperiment-master/procedure/subject-4.csv","legacy","Kafkaesque Koffka","3.2.6","add","0","l","NA","NA","l","l","16610","NA","NA","17162","16610","2","1166","legacy","small","1024","2","48000","-16","experiment","5_3_add_FI.jpg","4","even","legacy","103338","NA","75368","NA","NA","1856","NA","1869","58757","103338","105465","19032","56772","1858","mousetracking operator preview effect","0","0","0","no","false","no","1680"
"negative","undefined","1","undefined","undefined","white","no","legacy","legacy","legacy","0","relative","undefined","undefined","8","NA","0","0","0","0","0","0","0","24","24","0","15","0","no","03/08/19 09:41:41","A simple template for the mouse-tracking paradigm","yes","Experiment-TF.osexp","C:\Users\Kristen\Documents\opPreviewExperiment-master\procedure","no","mono","no","24","no","black","no","yes","1050","legacy","8","15","C:/Users/Kristen/Documents/opPreviewExperiment-master/procedure/subject-4.csv","legacy","Kafkaesque Koffka","3.2.6","add","0","l","NA","NA","l","l","16610","NA","NA","17162","16610","2","2189","legacy","small","1024","2","48000","-16","experiment","3_6_add_FNI.jpg","4","even","legacy","105487","NA","75368","NA","NA","1856","NA","1869","58757","105487","108804","19032","56772","1858","mousetracking operator preview effect","0","0","0","no","false","no","1680"
"neutral","undefined","0","undefined","undefined","white","no","legacy","legacy","legacy","0","relative","undefined","undefined","9","NA","0","0","0","0","0","0","0","25","25","0","15","0","no","03/08/19 09:41:41","A simple template for the mouse-tracking paradigm","yes","Experiment-TF.osexp","C:\Users\Kristen\Documents\opPreviewExperiment-master\procedure","no","mono","no","24","no","black","no","yes","1050","legacy","9","15","C:/Users/Kristen/Documents/opPreviewExperiment-master/procedure/subject-4.csv","legacy","Kafkaesque Koffka","3.2.6","add","0","l","NA","NA","l","l","16610","NA","NA","17162","16610","2","949","legacy","small","1024","2","48000","-16","experiment","2_7_add_true.jpg","4","even","legacy","108826","NA","75368","NA","NA","1856","NA","1869","58757","108826","111754","19032","56772","1858","mousetracking operator preview effect","0","0","0","no","true","no","1680"
"neutral","undefined","1","undefined","undefined","white","no","legacy","legacy","legacy","0","relative","undefined","undefined","10","NA","0","0","0","0","0","0","0","26","26","0","15","0","no","03/08/19 09:41:41","A simple template for the mouse-tracking paradigm","yes","Experiment-TF.osexp","C:\Users\Kristen\Documents\opPreviewExperiment-master\procedure","no","mono","no","24","no","black","no","yes","1050","legacy","10","15","C:/Users/Kristen/Documents/opPreviewExperiment-master/procedure/subject-4.csv","legacy","Kafkaesque Koffka","3.2.6","mult","0","a","NA","NA","l","l","16610","NA","NA","17162","16610","2","1360","legacy","small","1024","2","48000","-16","experiment","5_3_mult_true.jpg","4","even","legacy","111786","NA","75368","NA","NA","1856","NA","1869","58757","111786","114114","19032","56772","1858","mousetracking operator preview effect","0","0","0","no","true","no","1680"
"neutral","undefined","1","undefined","undefined","white","no","legacy","legacy","legacy","0","relative","undefined","undefined","11","NA","0","0","0","0","0","0","0","27","27","0","15","0","no","03/08/19 09:41:41","A simple template for the mouse-tracking paradigm","yes","Experiment-TF.osexp","C:\Users\Kristen\Documents\opPreviewExperiment-master\procedure","no","mono","no","24","no","black","no","yes","1050","legacy","11","15","C:/Users/Kristen/Documents/opPreviewExperiment-master/procedure/subject-4.csv","legacy","Kafkaesque Koffka","3.2.6","add","0","l","NA","NA","l","l","16610","NA","NA","17162","16610","2","1216","legacy","small","1024","2","48000","-16","experiment","2_7_add_FI.jpg","4","even","legacy","114135","NA","75368","NA","NA","1856","NA","1869","58757","114135","116303","19032","56772","1858","mousetracking operator preview effect","0","0","0","no","false","no","1680"
"neutral","undefined","0","undefined","undefined","white","no","legacy","legacy","legacy","0","relative","undefined","undefined","12","NA","0","0","0","0","0","0","0","28","28","0","15","0","no","03/08/19 09:41:41","A simple template for the mouse-tracking paradigm","yes","Experiment-TF.osexp","C:\Users\Kristen\Documents\opPreviewExperiment-master\procedure","no","mono","no","24","no","black","no","yes","1050","legacy","12","15","C:/Users/Kristen/Documents/opPreviewExperiment-master/procedure/subject-4.csv","legacy","Kafkaesque Koffka","3.2.6","mult","0","l","NA","NA","l","l","16610","NA","NA","17162","16610","2","8711","legacy","large","1024","2","48000","-16","experiment","6_8_mult_true.jpg","4","even","legacy","116323","NA","75368","NA","NA","1856","NA","1869","58757","116323","127015","19032","56772","1858","mousetracking operator preview effect","0","0","0","no","true","no","1680"
"neutral","undefined","1","undefined","undefined","white","no","legacy","legacy","legacy","0","relative","undefined","undefined","13","NA","0","0","0","0","0","0","0","29","29","0","15","0","no","03/08/19 09:41:41","A simple template for the mouse-tracking paradigm","yes","Experiment-TF.osexp","C:\Users\Kristen\Documents\opPreviewExperiment-master\procedure","no","mono","no","24","no","black","no","yes","1050","legacy","13","15","C:/Users/Kristen/Documents/opPreviewExperiment-master/procedure/subject-4.csv","legacy","Kafkaesque Koffka","3.2.6","add","0","l","NA","NA","l","l","16610","NA","NA","17162","16610","2","2911","legacy","small","1024","2","48000","-16","experiment","5_3_add_FNI.jpg","4","even","legacy","127048","NA","75368","NA","NA","1856","NA","1869","58757","127049","130923","19032","56772","1858","mousetracking operator preview effect","0","0","0","no","false","no","1680"
"negative","undefined","1","undefined","undefined","white","no","legacy","legacy","legacy","0","relative","undefined","undefined","14","NA","0","0","0","0","0","0","0","30","30","0","15","0","no","03/08/19 09:41:41","A simple template for the mouse-tracking paradigm","yes","Experiment-TF.osexp","C:\Users\Kristen\Documents\opPreviewExperiment-master\procedure","no","mono","no","24","no","black","no","yes","1050","legacy","14","15","C:/Users/Kristen/Documents/opPreviewExperiment-master/procedure/subject-4.csv","legacy","Kafkaesque Koffka","3.2.6","mult","0","a","NA","NA","l","l","16610","NA","NA","17162","16610","2","1715","legacy","small","1024","2","48000","-16","experiment","3_6_mult_true.jpg","4","even","legacy","130947","NA","75368","NA","NA","1856","NA","1869","58757","130947","133776","19032","56772","1858","mousetracking operator preview effect","0","0","0","no","true","no","1680"
"negative","undefined","1","undefined","undefined","white","no","legacy","legacy","legacy","0","relative","undefined","undefined","15","NA","0","0","0","0","0","0","0","31","31","0","15","0","no","03/08/19 09:41:41","A simple template for the mouse-tracking paradigm","yes","Experiment-TF.osexp","C:\Users\Kristen\Documents\opPreviewExperiment-master\procedure","no","mono","no","24","no","black","no","yes","1050","legacy","15","15","C:/Users/Kristen/Documents/opPreviewExperiment-master/procedure/subject-4.csv","legacy","Kafkaesque Koffka","3.2.6","add","0","l","NA","NA","l","l","16610","NA","NA","17162","16610","2","1858","legacy","small","1024","2","48000","-16","experiment","5_3_add_FI.jpg","4","even","legacy","133804","NA","75368","NA","NA","1856","NA","1869","58757","133804","136774","19032","56772","1858","mousetracking operator preview effect","0","0","0","no","false","no","1680"
