"SOAcondition","acc","accuracy","average_response_time","avg_rt","background","bidi","canvas_backend","clock_backend","color_backend","compensation","coordinates","correct","correct_instruction1","count_block1_sequence","count_block2_sequence","count_block_1","count_block_2","count_breakScreen","count_experiment","count_finish","count_instruction1","count_instruction2","count_keyboard_script","count_logger","count_practiceBlock","count_practice_sequence","count_setup_script","custom_cursor","datetime","description","disable_garbage_collection","experiment_file","experiment_path","font_bold","font_family","font_italic","font_size","font_underline","foreground","form_clicks","fullscreen","height","keyboard_backend","live_row","live_row_practiceBlock","logfile","mouse_backend","opensesame_codename","opensesame_version","operation","repeat_cycle","response","response_breakScreen","response_finish","response_instruction1","response_instruction2","response_time","response_time_breakScreen","response_time_finish","response_time_instruction1","response_time_instruction2","round_decimals","rt","sampler_backend","size","sound_buf_size","sound_channels","sound_freq","sound_sample_size","start","stimulus","subject_nr","subject_parity","synth_backend","time_block1_sequence","time_block2_sequence","time_block_1","time_block_2","time_breakScreen","time_experiment","time_finish","time_instruction1","time_instruction2","time_keyboard_script","time_logger","time_practiceBlock","time_practice_sequence","time_setup_script","title","total_correct","total_response_time","total_responses","transparent_variables","truth","uniform_coordinates","width"
"neutral","undefined","1","undefined","undefined","white","no","legacy","legacy","legacy","0","relative","undefined","undefined","NA","NA","0","0","0","0","0","0","0","10","10","0","10","0","no","03/06/19 08:33:36","A simple template for the mouse-tracking paradigm","yes","Experiment-TF.osexp","C:\Users\Kristen\Documents\opPreviewExperiment-master\procedure","no","mono","no","24","no","black","no","yes","1050","legacy","10","10","C:/Users/Kristen/Documents/opPreviewExperiment-master/procedure/subject-2.csv","legacy","Kafkaesque Koffka","3.2.6","add","0","a","NA","NA","l","NA","7434","NA","NA","7434","NA","2","927","legacy","NA","1024","2","48000","-16","experiment","0_3_add_T.jpg","2","even","legacy","NA","NA","NA","NA","NA","2822","NA","2840","NA","31584","33459","10275","31584","2826","mousetracking operator preview effect","0","0","0","no","true","no","1680"
"negative","undefined","1","undefined","undefined","white","no","legacy","legacy","legacy","0","relative","undefined","undefined","NA","NA","0","0","0","0","0","0","0","11","11","0","11","0","no","03/06/19 08:33:36","A simple template for the mouse-tracking paradigm","yes","Experiment-TF.osexp","C:\Users\Kristen\Documents\opPreviewExperiment-master\procedure","no","mono","no","24","no","black","no","yes","1050","legacy","11","11","C:/Users/Kristen/Documents/opPreviewExperiment-master/procedure/subject-2.csv","legacy","Kafkaesque Koffka","3.2.6","add","0","a","NA","NA","l","NA","7434","NA","NA","7434","NA","2","578","legacy","NA","1024","2","48000","-16","experiment","0_3_add_T.jpg","2","even","legacy","NA","NA","NA","NA","NA","2822","NA","2840","NA","33481","35151","10275","33481","2826","mousetracking operator preview effect","0","0","0","no","true","no","1680"
"negative","undefined","1","undefined","undefined","white","no","legacy","legacy","legacy","0","relative","undefined","undefined","NA","NA","0","0","0","0","0","0","0","12","12","0","12","0","no","03/06/19 08:33:36","A simple template for the mouse-tracking paradigm","yes","Experiment-TF.osexp","C:\Users\Kristen\Documents\opPreviewExperiment-master\procedure","no","mono","no","24","no","black","no","yes","1050","legacy","12","12","C:/Users/Kristen/Documents/opPreviewExperiment-master/procedure/subject-2.csv","legacy","Kafkaesque Koffka","3.2.6","mult","0","a","NA","NA","l","NA","7434","NA","NA","7434","NA","2","652","legacy","NA","1024","2","48000","-16","experiment","1_4_mult_T.jpg","2","even","legacy","NA","NA","NA","NA","NA","2822","NA","2840","NA","35205","36993","10275","35205","2826","mousetracking operator preview effect","0","0","0","no","true","no","1680"
"neutral","undefined","1","undefined","undefined","white","no","legacy","legacy","legacy","0","relative","undefined","undefined","NA","NA","0","0","0","0","0","0","0","13","13","0","13","0","no","03/06/19 08:33:36","A simple template for the mouse-tracking paradigm","yes","Experiment-TF.osexp","C:\Users\Kristen\Documents\opPreviewExperiment-master\procedure","no","mono","no","24","no","black","no","yes","1050","legacy","13","13","C:/Users/Kristen/Documents/opPreviewExperiment-master/procedure/subject-2.csv","legacy","Kafkaesque Koffka","3.2.6","add","0","l","NA","NA","l","NA","7434","NA","NA","7434","NA","2","828","legacy","NA","1024","2","48000","-16","experiment","1_4_add_F.jpg","2","even","legacy","NA","NA","NA","NA","NA","2822","NA","2840","NA","37013","38795","10275","37013","2826","mousetracking operator preview effect","0","0","0","no","false","no","1680"
"neutral","undefined","0","undefined","undefined","white","no","legacy","legacy","legacy","0","relative","undefined","undefined","NA","NA","0","0","0","0","0","0","0","14","14","0","14","0","no","03/06/19 08:33:36","A simple template for the mouse-tracking paradigm","yes","Experiment-TF.osexp","C:\Users\Kristen\Documents\opPreviewExperiment-master\procedure","no","mono","no","24","no","black","no","yes","1050","legacy","14","14","C:/Users/Kristen/Documents/opPreviewExperiment-master/procedure/subject-2.csv","legacy","Kafkaesque Koffka","3.2.6","mult","0","l","NA","NA","l","NA","7434","NA","NA","7434","NA","2","1294","legacy","NA","1024","2","48000","-16","experiment","1_4_mult_T.jpg","2","even","legacy","NA","NA","NA","NA","NA","2822","NA","2840","NA","38816","42094","10275","38816","2826","mousetracking operator preview effect","0","0","0","no","true","no","1680"
"neutral","undefined","1","undefined","undefined","white","no","legacy","legacy","legacy","0","relative","undefined","undefined","NA","NA","0","0","0","0","0","0","0","15","15","0","15","0","no","03/06/19 08:33:36","A simple template for the mouse-tracking paradigm","yes","Experiment-TF.osexp","C:\Users\Kristen\Documents\opPreviewExperiment-master\procedure","no","mono","no","24","no","black","no","yes","1050","legacy","15","15","C:/Users/Kristen/Documents/opPreviewExperiment-master/procedure/subject-2.csv","legacy","Kafkaesque Koffka","3.2.6","mult","0","l","NA","NA","l","NA","7434","NA","NA","7434","NA","2","1081","legacy","NA","1024","2","48000","-16","experiment","1_4_mult_F.jpg","2","even","legacy","NA","NA","NA","NA","NA","2822","NA","2840","NA","42113","44146","10275","42112","2826","mousetracking operator preview effect","0","0","0","no","false","no","1680"
"negative","undefined","0","undefined","undefined","white","no","legacy","legacy","legacy","0","relative","undefined","undefined","0","NA","0","0","0","0","0","0","0","16","16","0","15","0","no","03/06/19 08:33:36","A simple template for the mouse-tracking paradigm","yes","Experiment-TF.osexp","C:\Users\Kristen\Documents\opPreviewExperiment-master\procedure","no","mono","no","24","no","black","no","yes","1050","legacy","0","15","C:/Users/Kristen/Documents/opPreviewExperiment-master/procedure/subject-2.csv","legacy","Kafkaesque Koffka","3.2.6","mult","0","a","NA","NA","l","l","741","NA","NA","7434","741","2","2368","legacy","large","1024","2","48000","-16","experiment","8_4_mult_FNI.jpg","2","even","legacy","44914","NA","44910","NA","NA","2822","NA","2840","44169","44914","49426","10275","42112","2826","mousetracking operator preview effect","0","0","0","no","false","no","1680"
"negative","undefined","1","undefined","undefined","white","no","legacy","legacy","legacy","0","relative","undefined","undefined","1","NA","0","0","0","0","0","0","0","17","17","0","15","0","no","03/06/19 08:33:36","A simple template for the mouse-tracking paradigm","yes","Experiment-TF.osexp","C:\Users\Kristen\Documents\opPreviewExperiment-master\procedure","no","mono","no","24","no","black","no","yes","1050","legacy","1","15","C:/Users/Kristen/Documents/opPreviewExperiment-master/procedure/subject-2.csv","legacy","Kafkaesque Koffka","3.2.6","mult","0","a","NA","NA","l","l","741","NA","NA","7434","741","2","2304","legacy","large","1024","2","48000","-16","experiment","4_9_mult_true.jpg","2","even","legacy","49459","NA","44910","NA","NA","2822","NA","2840","44169","49459","52900","10275","42112","2826","mousetracking operator preview effect","0","0","0","no","true","no","1680"
"negative","undefined","1","undefined","undefined","white","no","legacy","legacy","legacy","0","relative","undefined","undefined","2","NA","0","0","0","0","0","0","0","18","18","0","15","0","no","03/06/19 08:33:36","A simple template for the mouse-tracking paradigm","yes","Experiment-TF.osexp","C:\Users\Kristen\Documents\opPreviewExperiment-master\procedure","no","mono","no","24","no","black","no","yes","1050","legacy","2","15","C:/Users/Kristen/Documents/opPreviewExperiment-master/procedure/subject-2.csv","legacy","Kafkaesque Koffka","3.2.6","mult","0","a","NA","NA","l","l","741","NA","NA","7434","741","2","1078","legacy","large","1024","2","48000","-16","experiment","4_9_mult_true.jpg","2","even","legacy","52927","NA","44910","NA","NA","2822","NA","2840","44169","52927","55115","10275","42112","2826","mousetracking operator preview effect","0","0","0","no","true","no","1680"
"neutral","undefined","1","undefined","undefined","white","no","legacy","legacy","legacy","0","relative","undefined","undefined","3","NA","0","0","0","0","0","0","0","19","19","0","15","0","no","03/06/19 08:33:36","A simple template for the mouse-tracking paradigm","yes","Experiment-TF.osexp","C:\Users\Kristen\Documents\opPreviewExperiment-master\procedure","no","mono","no","24","no","black","no","yes","1050","legacy","3","15","C:/Users/Kristen/Documents/opPreviewExperiment-master/procedure/subject-2.csv","legacy","Kafkaesque Koffka","3.2.6","mult","0","l","NA","NA","l","l","741","NA","NA","7434","741","2","1562","legacy","large","1024","2","48000","-16","experiment","6_8_mult_FI.jpg","2","even","legacy","55130","NA","44910","NA","NA","2822","NA","2840","44169","55130","57671","10275","42112","2826","mousetracking operator preview effect","0","0","0","no","false","no","1680"
"neutral","undefined","1","undefined","undefined","white","no","legacy","legacy","legacy","0","relative","undefined","undefined","4","NA","0","0","0","0","0","0","0","20","20","0","15","0","no","03/06/19 08:33:36","A simple template for the mouse-tracking paradigm","yes","Experiment-TF.osexp","C:\Users\Kristen\Documents\opPreviewExperiment-master\procedure","no","mono","no","24","no","black","no","yes","1050","legacy","4","15","C:/Users/Kristen/Documents/opPreviewExperiment-master/procedure/subject-2.csv","legacy","Kafkaesque Koffka","3.2.6","mult","0","l","NA","NA","l","l","741","NA","NA","7434","741","2","15476","legacy","small","1024","2","48000","-16","experiment","8_2_mult_FI.jpg","2","even","legacy","57694","NA","44910","NA","NA","2822","NA","2840","44169","57694","74128","10275","42112","2826","mousetracking operator preview effect","0","0","0","no","false","no","1680"
"negative","undefined","1","undefined","undefined","white","no","legacy","legacy","legacy","0","relative","undefined","undefined","5","NA","0","0","0","0","0","0","0","21","21","0","15","0","no","03/06/19 08:33:36","A simple template for the mouse-tracking paradigm","yes","Experiment-TF.osexp","C:\Users\Kristen\Documents\opPreviewExperiment-master\procedure","no","mono","no","24","no","black","no","yes","1050","legacy","5","15","C:/Users/Kristen/Documents/opPreviewExperiment-master/procedure/subject-2.csv","legacy","Kafkaesque Koffka","3.2.6","add","0","l","NA","NA","l","l","741","NA","NA","7434","741","2","930","legacy","small","1024","2","48000","-16","experiment","2_7_add_FI.jpg","2","even","legacy","74150","NA","44910","NA","NA","2822","NA","2840","44169","74150","76229","10275","42112","2826","mousetracking operator preview effect","0","0","0","no","false","no","1680"
"neutral","undefined","1","undefined","undefined","white","no","legacy","legacy","legacy","0","relative","undefined","undefined","6","NA","0","0","0","0","0","0","0","22","22","0","15","0","no","03/06/19 08:33:36","A simple template for the mouse-tracking paradigm","yes","Experiment-TF.osexp","C:\Users\Kristen\Documents\opPreviewExperiment-master\procedure","no","mono","no","24","no","black","no","yes","1050","legacy","6","15","C:/Users/Kristen/Documents/opPreviewExperiment-master/procedure/subject-2.csv","legacy","Kafkaesque Koffka","3.2.6","mult","0","a","NA","NA","l","l","741","NA","NA","7434","741","2","1338","legacy","small","1024","2","48000","-16","experiment","5_3_mult_true.jpg","2","even","legacy","76250","NA","44910","NA","NA","2822","NA","2840","44169","76250","78567","10275","42112","2826","mousetracking operator preview effect","0","0","0","no","true","no","1680"
"negative","undefined","0","undefined","undefined","white","no","legacy","legacy","legacy","0","relative","undefined","undefined","7","NA","0","0","0","0","0","0","0","23","23","0","15","0","no","03/06/19 08:33:36","A simple template for the mouse-tracking paradigm","yes","Experiment-TF.osexp","C:\Users\Kristen\Documents\opPreviewExperiment-master\procedure","no","mono","no","24","no","black","no","yes","1050","legacy","7","15","C:/Users/Kristen/Documents/opPreviewExperiment-master/procedure/subject-2.csv","legacy","Kafkaesque Koffka","3.2.6","add","0","l","NA","NA","l","l","741","NA","NA","7434","741","2","1264","legacy","small","1024","2","48000","-16","experiment","8_2_add_true.jpg","2","even","legacy","78587","NA","44910","NA","NA","2822","NA","2840","44169","78587","82007","10275","42112","2826","mousetracking operator preview effect","0","0","0","no","true","no","1680"
"neutral","undefined","0","undefined","undefined","white","no","legacy","legacy","legacy","0","relative","undefined","undefined","8","NA","0","0","0","0","0","0","0","24","24","0","15","0","no","03/06/19 08:33:36","A simple template for the mouse-tracking paradigm","yes","Experiment-TF.osexp","C:\Users\Kristen\Documents\opPreviewExperiment-master\procedure","no","mono","no","24","no","black","no","yes","1050","legacy","8","15","C:/Users/Kristen/Documents/opPreviewExperiment-master/procedure/subject-2.csv","legacy","Kafkaesque Koffka","3.2.6","mult","0","l","NA","NA","l","l","741","NA","NA","7434","741","2","1907","legacy","large","1024","2","48000","-16","experiment","9_7_mult_true.jpg","2","even","legacy","82042","NA","44910","NA","NA","2822","NA","2840","44169","82042","85952","10275","42112","2826","mousetracking operator preview effect","0","0","0","no","true","no","1680"
"negative","undefined","1","undefined","undefined","white","no","legacy","legacy","legacy","0","relative","undefined","undefined","9","NA","0","0","0","0","0","0","0","25","25","0","15","0","no","03/06/19 08:33:36","A simple template for the mouse-tracking paradigm","yes","Experiment-TF.osexp","C:\Users\Kristen\Documents\opPreviewExperiment-master\procedure","no","mono","no","24","no","black","no","yes","1050","legacy","9","15","C:/Users/Kristen/Documents/opPreviewExperiment-master/procedure/subject-2.csv","legacy","Kafkaesque Koffka","3.2.6","add","0","a","NA","NA","l","l","741","NA","NA","7434","741","2","764","legacy","small","1024","2","48000","-16","experiment","2_7_add_true.jpg","2","even","legacy","85982","NA","44910","NA","NA","2822","NA","2840","44169","85982","87896","10275","42112","2826","mousetracking operator preview effect","0","0","0","no","true","no","1680"
"negative","undefined","1","undefined","undefined","white","no","legacy","legacy","legacy","0","relative","undefined","undefined","10","NA","0","0","0","0","0","0","0","26","26","0","15","0","no","03/06/19 08:33:36","A simple template for the mouse-tracking paradigm","yes","Experiment-TF.osexp","C:\Users\Kristen\Documents\opPreviewExperiment-master\procedure","no","mono","no","24","no","black","no","yes","1050","legacy","10","15","C:/Users/Kristen/Documents/opPreviewExperiment-master/procedure/subject-2.csv","legacy","Kafkaesque Koffka","3.2.6","mult","0","l","NA","NA","l","l","741","NA","NA","7434","741","2","1432","legacy","small","1024","2","48000","-16","experiment","2_7_mult_FNI.jpg","2","even","legacy","87916","NA","44910","NA","NA","2822","NA","2840","44169","87917","90484","10275","42112","2826","mousetracking operator preview effect","0","0","0","no","false","no","1680"
"negative","undefined","1","undefined","undefined","white","no","legacy","legacy","legacy","0","relative","undefined","undefined","11","NA","0","0","0","0","0","0","0","27","27","0","15","0","no","03/06/19 08:33:36","A simple template for the mouse-tracking paradigm","yes","Experiment-TF.osexp","C:\Users\Kristen\Documents\opPreviewExperiment-master\procedure","no","mono","no","24","no","black","no","yes","1050","legacy","11","15","C:/Users/Kristen/Documents/opPreviewExperiment-master/procedure/subject-2.csv","legacy","Kafkaesque Koffka","3.2.6","add","0","l","NA","NA","l","l","741","NA","NA","7434","741","2","1046","legacy","small","1024","2","48000","-16","experiment","3_6_add_FI.jpg","2","even","legacy","90506","NA","44910","NA","NA","2822","NA","2840","44169","90506","92695","10275","42112","2826","mousetracking operator preview effect","0","0","0","no","false","no","1680"
"neutral","undefined","1","undefined","undefined","white","no","legacy","legacy","legacy","0","relative","undefined","undefined","12","NA","0","0","0","0","0","0","0","28","28","0","15","0","no","03/06/19 08:33:36","A simple template for the mouse-tracking paradigm","yes","Experiment-TF.osexp","C:\Users\Kristen\Documents\opPreviewExperiment-master\procedure","no","mono","no","24","no","black","no","yes","1050","legacy","12","15","C:/Users/Kristen/Documents/opPreviewExperiment-master/procedure/subject-2.csv","legacy","Kafkaesque Koffka","3.2.6","add","0","a","NA","NA","l","l","741","NA","NA","7434","741","2","955","legacy","small","1024","2","48000","-16","experiment","3_6_add_true.jpg","2","even","legacy","92721","NA","44910","NA","NA","2822","NA","2840","44169","92722","94647","10275","42112","2826","mousetracking operator preview effect","0","0","0","no","true","no","1680"
"negative","undefined","0","undefined","undefined","white","no","legacy","legacy","legacy","0","relative","undefined","undefined","13","NA","0","0","0","0","0","0","0","29","29","0","15","0","no","03/06/19 08:33:36","A simple template for the mouse-tracking paradigm","yes","Experiment-TF.osexp","C:\Users\Kristen\Documents\opPreviewExperiment-master\procedure","no","mono","no","24","no","black","no","yes","1050","legacy","13","15","C:/Users/Kristen/Documents/opPreviewExperiment-master/procedure/subject-2.csv","legacy","Kafkaesque Koffka","3.2.6","mult","0","a","NA","NA","l","l","741","NA","NA","7434","741","2","1446","legacy","large","1024","2","48000","-16","experiment","9_7_mult_FNI.jpg","2","even","legacy","94668","NA","44910","NA","NA","2822","NA","2840","44169","94668","98281","10275","42112","2826","mousetracking operator preview effect","0","0","0","no","false","no","1680"
"neutral","undefined","1","undefined","undefined","white","no","legacy","legacy","legacy","0","relative","undefined","undefined","14","NA","0","0","0","0","0","0","0","30","30","0","15","0","no","03/06/19 08:33:36","A simple template for the mouse-tracking paradigm","yes","Experiment-TF.osexp","C:\Users\Kristen\Documents\opPreviewExperiment-master\procedure","no","mono","no","24","no","black","no","yes","1050","legacy","14","15","C:/Users/Kristen/Documents/opPreviewExperiment-master/procedure/subject-2.csv","legacy","Kafkaesque Koffka","3.2.6","mult","0","l","NA","NA","l","l","741","NA","NA","7434","741","2","950","legacy","small","1024","2","48000","-16","experiment","2_7_mult_FNI.jpg","2","even","legacy","98318","NA","44910","NA","NA","2822","NA","2840","44169","98319","100236","10275","42112","2826","mousetracking operator preview effect","0","0","0","no","false","no","1680"
"negative","undefined","1","undefined","undefined","white","no","legacy","legacy","legacy","0","relative","undefined","undefined","15","NA","0","0","0","0","0","0","0","31","31","0","15","0","no","03/06/19 08:33:36","A simple template for the mouse-tracking paradigm","yes","Experiment-TF.osexp","C:\Users\Kristen\Documents\opPreviewExperiment-master\procedure","no","mono","no","24","no","black","no","yes","1050","legacy","15","15","C:/Users/Kristen/Documents/opPreviewExperiment-master/procedure/subject-2.csv","legacy","Kafkaesque Koffka","3.2.6","mult","0","a","NA","NA","l","l","741","NA","NA","7434","741","2","1054","legacy","large","1024","2","48000","-16","experiment","6_8_mult_true.jpg","2","even","legacy","100256","NA","44910","NA","NA","2822","NA","2840","44169","100256","102447","10275","42112","2826","mousetracking operator preview effect","0","0","0","no","true","no","1680"
